DE4,2016-05-02,2016-05-04,6776703,guy1,8852,0.52440000000000,32499.29777777,AUD
C6F,2016-05-02,2016-05-04,6948836,guy1,2347,4.77330000000000,78444.96000000,AUD
C36,2016-05-02,2016-05-04,6981239,guy1,5170,2.47220000000000,89477.13888888,AUD
62C,2016-05-02,2016-05-10,6356934,guy1,500,1782.77780000000000,6239722.22222222,JPY
1E4,2016-05-02,2016-05-10,6456102,guy1,2400,147.22220000000000,2473333.33333333,JPY
EBE,2016-05-02,2016-05-10,6610403,guy1,171,1426.11110000000000,1711333.33333333,JPY
E0C,2016-05-02,2016-05-10,6639550,guy1,142,1659.44440000000000,1659444.44444444,JPY
25B,2016-05-02,2016-05-10,6900643,guy1,842,604.66670000000000,3567533.33333333,JPY
0A5,2016-05-02,2016-05-04,6185495,guy1,584,11.77780000000000,48182.88888888,AUD
02F,2016-05-02,2016-05-04,6710347,guy1,19656,0.35890000000000,49381.67555555,AUD
14D,2016-05-02,2016-05-04,6091280,guy1,3141,1.01000000000000,22206.87000000,AUD
2E2,2016-05-02,2016-05-10,6390921,guy1,1014,439.44440000000000,3120055.55555555,JPY
63F,2016-05-02,2016-05-04,B28YTC2,guy1,829,6.94110000000000,40307.03222222,AUD
B80,2016-05-02,2016-05-04,6505316,guq5,698,3460.33330000000000,16907188.66666666,KRW
E34,2016-05-02,2016-05-04,B0C5YV1,che8,77,11111.11110000000000,5988888.88888888,KRW
DCD,2016-05-02,2016-05-04,B037HF1,jydp,7108,15.10110000000000,751387.09111111,INR
05F,2016-05-02,2016-05-04,6440020,jydp,103,32563.33800000000000,23478166.66666666,KRW
07F,2016-05-02,2016-05-04,6321051,jydp,1244,1327.02630000000000,11557072.22222222,KRW
CD1,2016-05-02,2016-05-09,6042954,che8,7700,124.63200000000000,6717666.55555555,IDR
410,2016-05-02,2016-05-05,6563648,1620,597428,0.40390000000000,1689156.26666666,PHP
78E,2016-05-02,2016-05-09,BD4T6W7,1620,604000,384.96130000000000,1627616235.44444444,IDR
CD8,2016-05-02,2016-05-09,6687184,1620,29671,4761.18290000000000,988897683.66666666,IDR
765,2016-05-02,2016-05-05,6873637,6qh3,3102,1544.55780000000000,33547794.93333333,TZS
826,2016-05-02,2016-05-05,BGQYBX7,1620,3392,1.36820000000000,32489.80444444,PLN
D2A,2016-05-02,2016-05-05,B5P7L41,1620,62114,0.32670000000000,142059.14888888,PLN
B22,2016-05-02,2016-05-04,B03MS97,1620,140812,0.51810000000000,510650.02444444,TRY
B21,2016-05-02,2016-05-04,B03MYT9,1620,14895,8.17270000000000,852131.26222222,TRY
9B1,2016-05-02,2016-05-04,B586565,1620,518270,0.32680000000000,1185475.48333333,TRY
E9A,2016-05-02,2016-05-05,5705946,guy1,4202,0.48580000000000,14290.61111111,EUR
275,2016-05-02,2016-05-04,BRJL176,guy1,2078,1.83670000000000,26716.15333333,CHF
ACE,2016-05-02,2016-05-05,5732524,guy1,6139,1.05640000000000,45402.81333333,EUR
35C,2016-05-02,2016-05-04,BYT9340,guy1,626,3.55740000000000,15606.26555555,EUR
7F4,2016-05-02,2016-05-04,B06YV46,guy1,1509,3.12220000000000,32980.03333333,EUR
956,2016-05-02,2016-05-04,7123870,guy1,1452,7.97780000000000,81118.04444444,CHF
9AD,2016-05-02,2016-05-04,7171589,guy1,7517,1.61440000000000,84952.06666666,CHF
98B,2016-05-02,2016-05-04,4768962,guy1,3348,1.42170000000000,33322.44555555,EUR
B92,2016-05-02,2016-05-04,5750355,guy1,1477,1.78110000000000,18414.90777777,EUR
9C6,2016-05-02,2016-05-04,5497102,guy1,236,15.25560000000000,25263.20000000,EUR
BC4,2016-05-02,2016-05-04,4942904,guy1,5679,0.99600000000000,39597.97222222,EUR
780,2016-05-02,2016-05-04,5902941,guy1,6701,0.57500000000000,26971.52555555,EUR
B23,2016-05-02,2016-05-04,4253048,guy1,47,991.11110000000000,329048.88888888,DKK
291,2016-05-02,2016-05-04,B39VJC9,guy1,835,4.15780000000000,24318.84222222,CHF
28B,2016-05-02,2016-05-04,7103065,guy1,1012,8.13890000000000,57688.44444444,CHF
6B5,2016-05-02,2016-05-04,B5W3ND5,guy1,8016,1.16530000000000,65385.98444444,CHF
DC7,2016-05-02,2016-05-04,5497168,guy1,391,14.07220000000000,38557.88888888,EUR
EA3,2016-05-02,2016-05-05,ubsh,gukx,381,2.94010000000000,7858.76888888,USD
BCF,2016-05-02,2016-05-05,ueic,29nz,30,7.38950000000000,1581.34777777,USD
244,2016-05-02,2016-05-05,mycc,rulf,979,1.49080000000000,10217.79111111,USD
AAB,2016-05-02,2016-05-05,ccs,rulf,42,1.92740000000000,578.22333333,USD
AD9,2016-05-02,2016-05-05,ueic,rulf,42,7.38930000000000,2209.40444444,USD
E0B,2016-05-02,2016-05-05,nls,rulf,226,1.96210000000000,3115.83222222,USD
7DA,2016-05-02,2016-05-05,lmat,rulf,376,1.83740000000000,4847.12000000,USD
36C,2016-05-02,2016-05-05,ueic,gucx,81,7.38830000000000,4226.08222222,USD
5CF,2016-05-02,2016-05-05,ctt,gucx,36,1.18870000000000,299.54444444,USD
828,2016-05-02,2016-05-05,mycc,gucx,1130,1.49090000000000,11793.28222222,USD
193,2016-05-02,2016-05-05,usap,gucx,113,1.45170000000000,1149.72000000,USD
586,2016-05-02,2016-05-05,tess,gucx,127,1.82360000000000,1626.64111111,USD
0D4,2016-05-02,2016-05-05,22576C101,2273,635,2.31820000000000,10313.47444444,CAD
451,2016-05-02,2016-05-05,B3ZCNF7,2273,847,4.77870000000000,28356.93777777,BRL
7CD,2016-05-02,2016-05-04,135087B86,afzf,571428,11.44260000000000,457702.22222222,CAD
6BC,2016-05-02,2016-05-05,lci,2273,597,2.04210000000000,8535.79222222,USD
41E,2016-05-02,2016-05-05,dst,2273,116,13.47930000000000,10999.08111111,USD
86D,2016-05-02,2016-05-05,hp,2273,212,7.01920000000000,10423.57777777,USD
69C,2016-05-02,2016-05-05,jbl,2273,743,1.91840000000000,9987.42222222,USD
893,2016-05-02,2016-05-05,amzn,2273,15,75.88010000000000,8422.69444444,USD
25F,2016-05-02,2016-05-05,vac,2273,260,6.86000000000000,12526.36000000,USD
B67,2016-05-02,2016-05-05,msft,2273,208,5.61050000000000,8196.98888888,USD
6FD,2016-05-02,2016-05-05,beav,2273,214,5.44610000000000,8158.27444444,USD
C45,2016-05-02,2016-05-05,csra,2273,626,2.88030000000000,12636.02222222,USD
135,2016-05-02,2016-05-05,mdt,2273,131,8.80460000000000,8100.25222222,USD
B33,2016-05-02,2016-05-05,antm,2273,74,15.55190000000000,8055.89000000,USD
625,2016-05-02,2016-05-05,cnc,2273,281,6.90520000000000,13582.44111111,USD
961,2016-05-02,2016-05-05,bg,2273,166,6.94530000000000,8098.20666666,USD
D7F,2016-05-02,2016-05-05,so,2273,207,5.62120000000000,8173.16000000,USD
029,2016-05-02,2016-05-05,ci,2273,75,15.33460000000000,8050.66555555,USD
08E,2016-05-02,2016-05-05,hon,2273,91,12.73810000000000,8114.17000000,USD
13C,2016-05-02,2016-05-05,twtr,2273,542,1.58500000000000,6013.44777777,USD
464,2016-05-02,2016-05-05,slm,2273,7946,0.75460000000000,41971.12555555,USD
E68,2016-05-02,2016-05-05,2043423,1620,17760,3.61660000000000,449617.09333333,MXN
E33,2016-05-02,2016-05-05,cx,jy67,38334,0.82820000000000,222232.39666666,USD
DF9,2016-05-02,2016-05-05,pbr,jy67,31488,0.84070000000000,185308.70222222,USD
5BF,2016-05-02,2016-05-05,ctrp,jy67,1179,4.95500000000000,40923.43666666,USD
61E,2016-05-02,2016-05-05,qlys,1618,520,2.87740000000000,10482.49000000,USD
2DD,2016-05-02,2016-05-05,zg,1618,1349,2.75570000000000,26033.30777777,USD
442,2016-05-02,2016-05-05,zg,1618,1197,2.81570000000000,23604.01333333,USD
0F2,2016-05-02,2016-05-05,hxl,1618,676,4.98660000000000,23626.61555555,USD
0E1,2016-05-02,2016-05-05,tumi,1618,4405,2.97830000000000,91846.18555555,USD
167,2016-05-02,2016-05-05,tumi,1618,85,2.99390000000000,1796.33333333,USD
564,2016-05-02,2016-05-05,sf,1618,85,3.66810000000000,2200.88666666,USD
61D,2016-05-02,2016-05-05,sf,1618,687,3.66100000000000,17620.60666666,USD
C92,2016-05-02,2016-05-05,gco,1618,42,7.71690000000000,2315.05666666,USD
305,2016-05-02,2016-05-05,airm,1618,71,4.06390000000000,2031.94444444,USD
D5D,2016-05-02,2016-05-05,airm,1618,100,4.09020000000000,2863.10888888,USD
1F0,2016-05-02,2016-05-05,impv,1618,415,5.19600000000000,15120.45666666,USD
AB7,2016-05-02,2016-05-05,impv,1618,342,5.26410000000000,12633.89333333,USD
7F3,2016-05-02,2016-05-05,bfam,1618,552,7.34640000000000,28401.14000000,USD
6AD,2016-05-02,2016-05-05,gwre,1618,575,6.30790000000000,25402.00333333,USD
692,2016-05-02,2016-05-05,gwre,1618,242,6.34870000000000,10792.77111111,USD
E2F,2016-05-02,2016-05-05,hmsy,1618,1557,1.81120000000000,19742.44333333,USD
371,2016-05-02,2016-05-05,hmsy,1618,657,1.82010000000000,8376.10000000,USD
D22,2016-05-02,2016-05-05,sgry,1618,14,1.79670000000000,179.66666666,USD
EB8,2016-05-02,2016-05-05,sgry,1618,91,1.81670000000000,1162.70888888,USD
040,2016-05-02,2016-05-05,eqy,1618,1100,3.20490000000000,24677.47333333,USD
9DF,2016-05-02,2016-05-05,eqy,1618,1146,3.21600000000000,25815.10000000,USD
B9E,2016-05-02,2016-05-05,umbf,1618,900,6.22370000000000,39234.34444444,USD
86A,2016-05-02,2016-05-05,lstr,1618,200,7.31730000000000,10244.17333333,USD
567,2016-05-02,2016-05-05,lstr,1618,269,7.33610000000000,13843.13666666,USD
9E3,2016-05-02,2016-05-05,ptc,1618,2643,4.04810000000000,74914.13888888,USD
CD7,2016-05-02,2016-05-05,ptc,1618,2518,4.10360000000000,72345.88000000,USD
188,2016-05-02,2016-05-05,cohr,1618,2200,10.11070000000000,155734.42777777,USD
406,2016-05-02,2016-05-05,cohr,1618,285,10.08530000000000,20170.55555555,USD
B32,2016-05-02,2016-05-05,cohr,1618,258,10.06160000000000,18221.51777777,USD
D13,2016-05-02,2016-05-05,shoo,1618,314,3.88820000000000,8554.06444444,USD
669,2016-05-02,2016-05-05,shoo,1618,358,3.89300000000000,9775.21111111,USD
403,2016-05-02,2016-05-05,logm,1618,1798,6.62000000000000,83326.22000000,USD
59B,2016-05-02,2016-05-05,pool,1618,1282,9.73600000000000,87380.99888888,USD
A8C,2016-05-02,2016-05-05,pool,1618,258,9.83880000000000,17798.32888888,USD
9F0,2016-05-02,2016-05-05,kwr,1618,771,9.77810000000000,52801.56000000,USD
B4D,2016-05-02,2016-05-05,hw,1618,201,2.17560000000000,3067.53333333,USD
76A,2016-05-02,2016-05-05,hw,1618,571,2.17630000000000,8705.37777777,USD
78B,2016-05-02,2016-05-05,csod,1618,574,3.80120000000000,15280.82444444,USD
753,2016-05-02,2016-05-05,csod,1618,100,3.79110000000000,2653.77777777,USD
1FD,2016-05-02,2016-05-05,veco,1618,1224,2.05250000000000,17588.15777777,USD
198,2016-05-02,2016-05-05,veco,1618,28,2.03330000000000,406.66666666,USD
316,2016-05-02,2016-05-05,wbc,1618,1060,12.44740000000000,92434.47444444,USD
5D9,2016-05-02,2016-05-05,wbc,1618,28,12.52330000000000,2504.66666666,USD
9F0,2016-05-02,2016-05-05,esgr,1618,14,17.86330000000000,1786.33333333,USD
1CB,2016-05-02,2016-05-05,evri,1618,3292,0.18930000000000,4363.10888888,USD
756,2016-05-02,2016-05-05,acor,1618,1683,2.90010000000000,34165.68555555,USD
F6E,2016-05-02,2016-05-05,acor,1618,2093,2.94460000000000,43150.82000000,USD
A04,2016-05-02,2016-05-05,cavm,1618,4924,5.45610000000000,188073.29888888,USD
72F,2016-05-02,2016-05-05,cavm,1618,1017,5.53920000000000,39438.78777777,USD
C94,2016-05-02,2016-05-05,cgnx,1618,271,3.92180000000000,7451.33555555,USD
BB2,2016-05-02,2016-05-05,cgnx,1618,404,3.92860000000000,11125.70111111,USD
D39,2016-05-02,2016-05-05,pgti,1618,3862,1.16860000000000,31594.83777777,USD
4A5,2016-05-02,2016-05-05,pgti,1618,116,1.16000000000000,948.88000000,USD
4AE,2016-05-02,2016-05-05,pcty,1618,14,4.25890000000000,425.88888888,USD
6AA,2016-05-02,2016-05-05,pcty,1618,274,4.23340000000000,8123.83111111,USD
DE1,2016-05-02,2016-05-05,pcty,1618,340,4.24900000000000,10112.72555555,USD
2DC,2016-05-02,2016-05-05,vsi,1618,775,3.12630000000000,16972.62222222,USD
280,2016-05-02,2016-05-05,vsi,1618,314,3.15190000000000,6934.27777777,USD
438,2016-05-02,2016-05-05,srg,1618,385,6.04820000000000,16330.11000000,USD
A62,2016-05-02,2016-05-05,srg,1618,560,6.07200000000000,23802.19666666,USD
946,2016-05-02,2016-05-05,penn,1618,4246,1.81220000000000,53864.51222222,USD
0C4,2016-05-02,2016-05-05,penn,1618,482,1.81410000000000,6129.84444444,USD
AE3,2016-05-02,2016-05-05,penn,1618,503,1.81750000000000,6410.16555555,USD
1DD,2016-05-02,2016-05-05,azpn,1618,1171,4.26070000000000,34929.49222222,USD
E41,2016-05-02,2016-05-05,azpn,1618,449,4.30110000000000,13539.79333333,USD
64F,2016-05-02,2016-05-05,aimt,1618,797,1.45030000000000,8099.92555555,USD
668,2016-05-02,2016-05-05,fig,1618,114,0.55130000000000,441.05777777,USD
7AB,2016-05-02,2016-05-05,fig,1618,328,0.54950000000000,1263.77333333,USD
236,2016-05-02,2016-05-05,akba,1618,11508,1.04430000000000,84126.86888888,USD
455,2016-05-02,2016-05-05,manh,1618,500,6.79020000000000,23765.77777777,USD
43D,2016-05-02,2016-05-05,manh,1618,242,6.80960000000000,11576.28222222,USD
9C4,2016-05-02,2016-05-05,aldr,1618,664,2.88540000000000,13428.44444444,USD
0AE,2016-05-02,2016-05-05,aldr,1618,1092,2.95950000000000,22622.33333333,USD
193,2016-05-02,2016-05-05,gtls,1618,1622,2.88340000000000,32738.25000000,USD
A5C,2016-05-02,2016-05-05,gtls,1618,244,2.90420000000000,4969.10555555,USD
616,2016-05-02,2016-05-05,apog,1618,893,4.58900000000000,28695.22555555,USD
106,2016-05-02,2016-05-05,apog,1618,42,4.61280000000000,1383.83333333,USD
CBA,2016-05-02,2016-05-05,ste,1618,911,7.84550000000000,50038.45777777,USD
26F,2016-05-02,2016-05-05,ste,1618,328,7.85620000000000,18069.23444444,USD
7A7,2016-05-02,2016-05-05,prah,1618,28,5.33670000000000,1067.33333333,USD
2C5,2016-05-02,2016-05-05,prah,1618,630,5.40910000000000,23870.55444444,USD
B2D,2016-05-02,2016-05-05,dlth,1618,57,2.68440000000000,1073.77777777,USD
F31,2016-05-02,2016-05-05,dlth,1618,57,2.61110000000000,1044.44444444,USD
F6A,2016-05-02,2016-05-05,abco,1618,855,3.49030000000000,20910.32111111,USD
2D6,2016-05-02,2016-05-05,abco,1618,624,3.51490000000000,15366.94888888,USD
88B,2016-05-02,2016-05-05,epi,1620,68979,2.17160000000000,1048589.37777777,USD
9B5,2016-05-02,2016-05-05,B17MHG0,1620,11957,1.61020000000000,134772.81000000,BRL
7FF,2016-05-02,2016-05-04,2311238,1620,24519,42.56120000000000,7304985.88888888,CLP
F09,2016-05-02,2016-05-05,2448200,1620,4026,29.99070000000000,845348.80000000,MXN
A4E,2016-05-02,2016-05-05,B1V74X7,jx7p,18511,0.97340000000000,126139.43777777,BRL
7B8,2016-05-02,2016-05-05,B04M7D3,jx7p,5145,3.36080000000000,121045.13333333,BRL
BDB,2016-05-02,2016-05-05,2043423,1620,56015,3.61820000000000,1418736.02000000,MXN
F38,2016-05-02,2016-05-05,BHWQZW1,1620,62571,3.81780000000000,1672191.53333333,MXN
C1A,2016-05-02,2016-05-05,B0498T7,1620,27142,3.08890000000000,586888.88888888,BRL
3B1,2016-05-02,2016-05-05,rdy,1620,4109,4.98660000000000,143439.54888888,USD
999,2016-05-02,2016-05-05,ttm,1620,11825,3.38930000000000,280551.14666666,USD
8D2,2016-05-02,2016-05-05,ibn,1620,51465,0.75260000000000,271136.43111111,USD
19D,2016-05-02,2016-05-05,fmx,1620,1890,10.25780000000000,135751.57777777,USD
1ED,2016-05-02,2016-05-05,inda,1620,15164,3.00800000000000,319298.02111111,USD
ED5,2016-05-02,2016-05-05,B0774N4,1620,5757,2.74780000000000,110737.68333333,BRL
67F,2016-05-02,2016-05-05,2328595,1620,80428,2.42010000000000,1362497.53333333,BRL
F6A,2016-05-02,2016-05-05,B1YBRG0,1620,80757,0.74090000000000,418855.89444444,BRL
E0C,2016-05-02,2016-05-05,B0498T7,1620,5828,3.09080000000000,126104.64000000,BRL
49B,2016-05-02,2016-05-05,2458771,1620,41085,0.86520000000000,248828.32444444,BRL
D55,2016-05-02,2016-05-05,BHWQZW1,1620,13834,3.82700000000000,370599.02555555,MXN
ECE,2016-05-02,2016-05-05,BW1YVH8,1620,179547,4.69990000000000,5907026.61111111,MXN
398,2016-05-02,2016-05-05,286181201,guy1,2074,1.56670000000000,22749.56666666,CAD
B52,2016-05-02,2016-05-05,318071404,guy1,1859,2.48890000000000,32387.91111111,CAD
559,2016-05-02,2016-05-05,292505104,guy1,6532,1.03330000000000,47251.23333333,CAD
A92,2016-05-02,2016-05-05,335934105,guy1,13232,1.18220000000000,109509.24444444,CAD
6AC,2016-05-02,2016-05-05,tel,guy1,358,6.64440000000000,16670.91111111,USD
971,2016-05-02,2016-05-05,09228F103,guy1,2730,0.98220000000000,18776.16000000,CAD
0E6,2016-05-02,2016-05-05,56501R106,guy1,12759,2.04110000000000,182299.79777777,CAD
BA6,2016-05-02,2016-05-05,sbs,jx7p,8676,0.83160000000000,50503.53888888,USD
